review_text,review_date,review_id,product_name,product_category,product_variant,product_price,product_url,product_id,rating,sold_count,shop_id,sentiment_label
"Alhamdulillaah sudah sampai dengan aman dan packing nya rapih banget...selalu kalau yang kirim dari tokopedia, begitu rapih,harga juga murah lagi flashsale",2024-12-30,1137155172,Kraft Keju All-In-1 Cheddar Cheese 150gr - 2 Pack,Makanan & Minuman,,44000,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-all-in-1-cheddar-cheese-150gr-2-pack?extParam=ivf%3Dfalse,2200914529,5,10000,2068287,positive
rasa lumayan aja..ngga terlalu enak..keasinan juga,2024-09-08,1089890206,Kraft Keju All-In-1 Cheddar Cheese 150gr - 2 Pack,Makanan & Minuman,,44000,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-all-in-1-cheddar-cheese-150gr-2-pack?extParam=ivf%3Dfalse,2200914529,4,10000,2068287,positive
pelayanan cepat..produk sie jangan ditanya lagi deh: maknyuss👍🏽packaging aman👍🏽,2024-08-18,1080646957,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
Gepuknya perpotongnya tipis,2024-02-28,1007289706,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,4,10000,5480097,positive
"pembelian ke sekian kali...rasanya enak...praktis buat bekal anak ke sekolah atau ktr, jg kl lg mager masak",2025-03-21,1328901833,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
soal rasa gak usah diragukan lagi gepuk my ong rasanya mantap,2024-12-18,1132117443,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
"respon cepat, pengiriman super duper cepat, rasa fresh enak sekali..nanti beli lg, sukses terus. makasih.",2024-06-05,1048738922,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
"Seller ramah. Pesanan sesuai dan komplit. Pengiriman aman dengan paxel. Rasa gepuknya sangat enak, bumbu meresap dan daging empuk sekali",2023-03-31,869042561,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
"paketnya sudah sampai dengan selamat, dipacking dengan baik, rapi dan aman, respon dan pengiriman cepat, dagingnya empuk sekali, rasanya enak, jd ketagihan, next mau pesan lagi, puas belanja disini",2024-12-27,1136080047,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
"Gepuk Ny Ong rasa beef original pengiriman luar kota sudah diterima. Terima kasih sudah dikemas dengan baik, produknya aman",2025-04-27,1411178281,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
Barang sdh diterima dengan baik. Seller gercep dlm pemrosesannya,2024-01-06,985336081,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
Alhamdulillah pesanan nya udah sampe dengan cepat kilat di kirim pagi malam ini udah sampe... Rasa kangen kepengen makan gepuk Ny Ong terobati sudah 😁 terima kasih banyak yah Seller yang sudah sat set buat pengiriman nya... 🙏😊 Sukses Selalu Yah... 😇,2023-07-02,909988267,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
super enak rasanya gak ada yg lebih enak dari gepuk Ny ong,2025-11-22,1778422790,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
"Rasanya enak.. Order pagi dr Jakarta, malem paket dr Bandung sudah sampai alamat tujuan..",2024-09-05,1088074546,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
"Gepuk nyonya Ong beef original sudah diterima. Terima kasih sudah dikemas dengan baik, produknya aman",2025-05-27,1485768118,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
"Pengiriman sangat cepat, lumayan promo paxel. Packing aman",2023-03-08,857689009,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
"Enak banget Dagingnya, Nikmat makannya… Bakal order lagi yang banyak buat Persiapan Puasa",2024-03-08,1011334128,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
"Super enak, RO yg kesekian kali, bikin makan jadi lahap, mantap pokoknya, kalo orang jawa bilang “Nglawuhi”",2024-04-20,1029967467,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
Cepat smp mmg utk sahoer kami persediaan enakkkk harusnya krn mmg sudha biasa beli terima kasih,2024-03-16,1015150126,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
makanan yang enak &amp; bermutu baik. terima kasih,2023-10-07,947927292,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
paxel keren bgt pagi order malm tiba trimakaih ya ka😘,2024-03-30,1021265095,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
"sellernya gercep , rasanya konsisten",2024-03-12,1013309304,Gepuk Ny Ong rasa beef original ( Pengiriman ke luar kota ),Makanan & Minuman,,28750,https://www.tokopedia.com/gepuknyong/gepuk-ny-ong-rasa-beef-original-pengiriman-ke-luar-kota?extParam=ivf%3Dfalse%26search_id%3D202512110459396FAA8040DA20EF094HRP,7974045487,5,10000,5480097,positive
"Quick respond seller, malam pesen, besoknya sudah dikirim. Packing aman, tumben2 juga ekspedisinya juga cepet ngirim ke tujuan. Rasanya enak, wangi, lumayan tahan lama juga",2024-09-02,1086934263,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"Pengiriman masih sesuai target waktu. Pengemasan oke. Produk sesuai pesanan. Kalau boleh jujur, akhir-akhir ini agak kecewa dengan rasa keju Kraft, terutama yang tipe ALL IN 1. Rasanya seperti keju-kejuan dengan kandungan susu yang sangat minim. Tapi tergiur beli tipe QUICK MELT MOZZA ini karena belum pernah coba dan lagi ada flash sale. Ketika dicoba, alhamdulillah enak sekali! Begini dong Kraft, kalau bikin keju. Sering-sering promo, ya! ❤️",2024-12-03,1125803222,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
Kualitas : Kraft® Rasa : Nya Meleleh Asli Tekstur : Quick Melt Mozza Aroma : Keju Cheddar Kemasan : Berat Bersih 150 Gram,2025-10-26,1736980613,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,X1 150 GR,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"pengiriman cepat dan aman, kualitas baik, expired date masih lama",2024-11-14,1118771412,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"Barang sampai dengan aman, kondisi bagus dan packing ok. pengiriman cepat, rasanya enak",2024-10-11,1104227397,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"cepat sampai nya pas hrg diskon, kraft rasa nya enak pas semua nya",2025-01-10,1141132155,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
Brand favorit sejak masa kecil. Tak ada keraguan lg utk rasanya. Pengiriman dgn kotak yg rapih dan aman.👍🏼,2024-10-15,1106330859,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
produk andalan rasanya enak packingan rapi expired masih lama mantap harga promo makasih,2025-05-04,1431172906,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"produk sesuai deskripsi, pengemasan rapi, pake kardus dan bubblewrap, aman sampe tujuan, ED 231124, mantaabs",2024-06-06,1049485374,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"packing nya ok, rapi, aman.. kemasan new looking ya cepat sampe.. terima kasih banyak sukses selalu",2024-11-20,1121066439,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"kraft quick melt berinovasi menjd kraft quick melt mozza yg menjdkan mknn menjd lebih lezat. dgn lelehan kejunya yg asli dan lumer hny dlm 3 menit, membuat kraft quick melt mozza ini bnyk dicari org. brg lengkap, aman, ED jauh. mksh sdh diantarkan",2024-10-08,1102738566,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
Puas sekali belanja keju di toko ini. Selalu amanah dan bersahaja serta terpercaya. Kejunya sudah pasti jaminan mutu keasliannya. Expired masa kadaluwarsa juga masih lama.,2024-12-05,1126812848,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"Pengiriman cepat, packing aman, sesuai dengan pesanan.. lumayan dapat harga promo",2025-01-11,1141529022,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"semua udah oke. brand, produk, seller, packing, kurir",2024-12-28,1136193129,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
ga perlu lg diragukan dg ini keju..senang bisa beli harga murah dan pengirimancpt hny sehari doank sdh terima barang..sukses sll,2024-12-13,1130086197,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"packing aman, bubble wrap dan plastik tokped. barang sampai lebih cepat. isi expired 01Des2025 dibeli 29Mei2025 sebanyak 2pcs.",2025-06-01,1496233981,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
Barang bagus dan exp datenya juga lunayan cukup lama,2025-04-28,1414014959,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"Pengiriman cepat, packing aman, sudah beberapa x beli disini👍",2024-10-31,1112373570,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"belum dicoba, mau coba buat topping mie kekinian. semoga betulan meleleh di suhu rebusan. paket sampai di bubble wrap. bungkus aman, isi aman.",2025-03-30,1345588712,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"suka dengan teksturnya. enak utk roti, burger dll.",2024-12-28,1136504883,Kraft Keju Leleh Quick Mozza 150 gr - Cheese / Keju Tinggi Kalsium,Makanan & Minuman,,81900,https://www.tokopedia.com/cadbury-indonesia/kraft-keju-leleh-quick-mozza-150-gr-cheese-keju-tinggi-kalsium-1732608822262597139?extParam=ivf%3Dfalse,102309706779,5,10000,2068287,positive
"Dari awal launching HA, pengen bgt cobain bondot ini, tapi tidak memungkinkan krn dulu tinggal diuar jawa yg tdk terjangkau jasa kirim cepat. Sekarang tinggal di jawa dan kebetulan lg sakit sendirian di kos dan dalam posisi lagi ga bisa minum obat, yg pertama kepikiran adalah order HA! Untung pengirimannya cepat, orderan sampai dgn aman, packagingnya aman bgt. Adminnya jg sangat ramah dan helpful. First impression pas cobain rasanya bener2 sesuai ekspektasi, sama sekali ga amis, enak rasanya, gurih bgtttt, dan kental. Untuk manfaatnya ga usah diraguin lg krn keponakanku umur 3 tahun sering bgt konsumsi HA🥰🥰Well done Hungry Alana, pantesan Alana doyan bgt minum bondot ini. Wajib bgt stok di kulkas sih ini🥰🥰",2024-02-10,1000558093,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,High Protein,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
"repurchase untuk ke sekian kalinyaa.. apalagi di musim yang tidak menentu ini, perlu stock madu dan bone broth untuk dukung stamina dan imun si kecil.. sukses selalu hungry alana !",2024-09-07,1089496131,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,High Protein,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
"Aduh ini mah uda rahasia umum ya keren banget bone broth hungry alana mah, komposisi nya cakep banget sayur sama protein lemak semua lengkap🫶🏻🫶🏻🫶🏻",2023-12-19,978469728,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,High Fat,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
"Number one fav lah. Pelanggan setia dari awal ada di tokped hahaha. Ga pernah ga restock! Rasanya paling bisa ditelen anak, no drama, ga bau macem macem, setiap makan pasti anak minta. Bahkan lagi sakit pun mau. Semoga dapur diperbesar lagi. Supaya gak war😂😅",2023-08-24,931328293,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,High Fat,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
Enakk rasanya gurih tinggal kasi garam dikit uda enak bgt anak doyan. Jadi lebih kuat dan sehat ga gampang skt. Temen di skolanya pada sakit2 anakku tetap sehat. Mantap sekali manfaatnya buat badan. Yg dewasa pun minum bagus ya. Saya suka sakit maag abis minum ini perut langsung enakan ga perlu obat2 lagi.,2024-10-11,1104152268,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,High Protein,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
"thankyou so much buat yg kreasiin broth ini dan menu2 sehat lainnya untuk anak. bener2 penyelamat hidup banget. really :’) selama 2 tahun anak susah sekali makan. sekali makan hanya 1 sendok teh nasi selama 1 jam. sudah 2 tahun. sambil coba kasi broth merk sana sini sampe anak menderita minumnya. and after coba broth HA, bener2 keajaiban. bisa minum broth Hungry Alana secara sukarela. bener2 nangis banget perjuangan 2 tahun. sampe ketemu hungry alana yang buat saya penyelamat dalam hidup saya dikala ingin nyerah urus anak. makasi banyak Hungry Alana :’) Semoga bisa terus menjadi penyelamat hidup para moms yg ingin nyerah seperti saya. Thankyou so much, really🙏🏻",2024-01-18,990629176,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,High Fat,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
"Orderan sehat untuk anak2, selalu pesan kesini. Kualitasnya ga diragukan lagi deh coz pake bahan alami dan utamanya no pengawet 👍 Paket sendiri diterima dengan aman, pengiriman cepat, produk sesuai dengan deskripsi 👍 Sukses selalu yaaaa 👌",2023-12-12,975427223,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,High Fat,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
"Paket aman diterima, packing baik pake ice gel tambahan, produk sehat dan alami, kesukaan si kecil 👍👍👍",2023-05-19,891893545,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
awalnya ragu mau beli krn anakku tipe yang ga suka makan pake kuah&#34;. tp penasaran juga anakku bakal mau spt anak&#34; lain ga. pertama kali dicobain auto kaget krn anaknya doyan banget dan minta terus. dari yang coba&#34; eh skg ketagihan beli. dari mamak&#34; yang biasanya nge war sepatu skg beralih jadi nge war broth buat anak. anakku bb nya susah banget naik tp semenjak pake hungry alana kmrn baru 1 jar udh naik 300 gr. Anak happy mamakpun happy🤣,2023-08-31,934113094,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,High Fat,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
"Restokkk lagiii... Paket aman diterima, pengiriman cepat, produk sesuai deskripsi dan tak diragukan lagi komposisi bahan sehatnya. Kesukaan anak saya 👍👍👍",2023-09-09,937728047,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,High Protein,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
"Bone Broth Hungry Alana, must item yg kudu distock di kulkas, nutrisi satset buat anak dan auto bikin laplep. Anak udah bersin2 langsung kasih, keluarga meler2 langsung kasih kaldu HA. Kaldunya kentel dan meaty, tapi ga amis. Ci Mimi and team jago sih masaknya. Pengiriman cepat dan aman, admin HA juga gercep balesin chatnya",2024-01-21,991887877,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,High Fat,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
"Bone broth yang selalu wajib stock di rumah. Both chicken &amp; beef lincoln suka dari baby, manfaatnya juga beda”. Yg high fat cocok buat bb booster, kalau height booster cocok konsumsi high protein krn kandungan proteinnya lbh tinggi. Rasanya juga enak, ga eneg, gurih!",2024-10-02,1100160333,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,High Protein,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
Selalu pesen many things dr hungry alana.. anakku suka banget all broth varian.. since dia setiap makan 3x sehari pasti aku kasih broth 60-100ml.. Ini penyelamat disaat anak totally GTM,2024-09-03,1087276511,Hungry Alana - Chicken Bone Broth - Kaldu Tulang Ayam,Makanan & Minuman,High Fat,80100,https://www.tokopedia.com/hungryalana/hungry-alana-chicken-bone-broth-kaldu-tulang-ayam-1731666634360653597?extParam=ivf%3Dtrue%26search_id%3D20251211045932B83AAC23B952871DA37X,100767142106,5,10000,14150935,positive
